ÁöÁ¡,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),Æò±Õ Ç³¼Ó(m/s),Æò±Õ »ó´ë½Àµµ(%)
95,2012-01-04,-9.5,1.5,62.9
95,2012-01-05,-10.4,.7,62.9
95,2012-01-06,-6.7,.5,59
95,2012-01-07,-8.8,.4,62
95,2012-01-08,-6.1,1,60
95,2012-01-09,-3.3,1.3,64.9
95,2012-01-10,-7.7,.8,66
95,2012-01-11,-10.4,1.2,59.3
95,2012-01-12,-8.7,1.6,72.8
95,2012-01-13,-4,1.5,63
95,2012-01-14,-5.9,1.5,60.6
95,2012-01-15,-6.7,.9,67.6
95,2012-01-16,-5,.9,64
95,2012-01-17,-1.4,.9,65.4
95,2012-01-18,-3.7,.7,64.5
95,2012-01-19,2,3.8,65
95,2012-01-20,3.4,4.2,61.8
95,2012-01-21,.6,1.4,69.5
95,2012-01-22,-8.5,1.5,45.1
95,2012-01-23,-12.6,1.5,45.4
95,2012-01-24,-11.1,1.2,50.3
95,2012-01-25,-10.6,2.3,43.3
95,2012-01-26,-6.7,1.3,68.4
95,2012-01-27,-5.8,1.1,74.8
95,2012-01-28,-7.2,.7,53.9
95,2012-01-29,-7.7,1.1,45.6
95,2012-01-30,-9.9,1.4,40.1
95,2012-01-31,-9.3,1.6,63.3
95,2012-02-01,-16,1.6,58
95,2012-02-02,-17.4,1.1,55.3
95,2012-02-03,-12.9,1.6,56.6
95,2012-02-04,-7.5,1.6,60.6
95,2012-02-05,-5.9,.6,52.8
95,2012-02-06,-3.1,1,66
95,2012-02-07,-9.3,3.1,43.8
95,2012-02-08,-10.4,2.5,40.5
95,2012-02-09,-8.5,1.8,49
95,2012-02-10,-7.7,1.7,52.6
95,2012-02-11,-7.1,2,50.4
95,2012-02-12,-4.3,1,48.8
95,2012-02-13,-.8,1,42.4
95,2012-02-14,-.2,1.2,58.8
95,2012-02-15,-3.5,1.2,49.5
95,2012-02-16,-5.6,2.3,39.4
95,2012-02-17,-8.3,2.6,38.3
95,2012-02-18,-10.2,1.6,45.4
95,2012-02-19,-7.4,1.5,45.5
95,2012-02-20,-3,2.1,61.1
95,2012-02-21,-.9,.7,63.3
95,2012-02-22,.5,.9,57.8
95,2012-02-23,2.3,1.6,71
95,2012-02-24,.8,1,68.5
95,2012-02-25,.5,1.9,54.6
95,2012-02-26,-3.6,1.3,47.1
95,2012-02-27,-4.5,1,40.9
95,2012-02-28,-3.1,.8,40.3
95,2012-02-29,.6,.9,38.9
95,2012-03-01,5,1.7,33
95,2012-03-02,3.2,4.2,66.1
95,2012-03-03,2.8,3.6,59.6
95,2012-03-04,3.6,3.9,59.9
95,2012-03-05,3.6,5.2,67.1
95,2012-03-06,1.6,3.4,87
95,2012-03-07,.9,1.7,71.6
95,2012-03-08,-1,1.2,64.6
95,2012-03-09,.7,2.5,66
95,2012-03-10,2.5,1.8,59.8
95,2012-03-11,-3.1,3.9,41
95,2012-03-12,-3.1,2.2,41.9
95,2012-03-13,-.6,1.9,48.5
95,2012-03-14,2.1,2.9,75.1
95,2012-03-15,1.5,1.1,56.6
95,2012-03-16,5.1,1.1,60.1
95,2012-03-17,9.9,1.5,66.6
95,2012-03-18,3.1,2.5,78
95,2012-03-19,.1,1.6,48.5
95,2012-03-20,.6,1.9,43
95,2012-03-21,2.5,2.3,40.6
95,2012-03-22,5.6,1.7,53.4
95,2012-03-23,2.8,2.8,82.3
95,2012-03-24,1.8,3.2,59.9
95,2012-03-25,2.5,3.1,39.5
95,2012-03-26,2.1,2.4,43
95,2012-03-27,3.9,1.9,62.6
95,2012-03-28,6.5,1,62
95,2012-03-29,8.6,2.5,62.1
95,2012-03-30,9.3,3.1,65.8
95,2012-03-31,3.1,2.6,46.5
95,2012-04-01,3.2,2.1,34.8
95,2012-04-02,5.3,1.3,67.9
95,2012-04-03,2.3,3.9,72.4
95,2012-04-04,6,2.9,57.5
95,2012-04-05,4.6,3.2,45.1
95,2012-04-06,3.3,3,44
95,2012-04-07,3.7,1.7,45.1
95,2012-04-08,9.8,3.5,51.9
95,2012-04-09,13.5,1.6,53.9
95,2012-04-10,10,.9,77.9
95,2012-04-11,12.5,1.8,74.1
95,2012-04-12,7.4,2.6,54.1
95,2012-04-13,9.1,1.4,61.4
95,2012-04-14,10.5,1.5,63.9
95,2012-04-15,12.2,1.7,54.4
95,2012-04-16,10.4,1.4,58.6
95,2012-04-17,10.9,1.4,51.9
95,2012-04-18,12.2,1.4,47.9
95,2012-04-19,13.7,2.2,51.8
95,2012-04-20,15.2,3.8,49.8
95,2012-04-21,9.6,5.8,74.5
95,2012-04-22,8.2,4.4,91.5
95,2012-04-23,11.6,2.1,87.8
95,2012-04-24,17.5,1.2,67.9
95,2012-04-25,14.1,1.7,82
95,2012-04-26,11.5,3.6,53.4
95,2012-04-27,13.6,2.6,37.6
95,2012-04-28,15.8,2.4,48
95,2012-04-29,16.9,1.2,71.8
95,2012-04-30,20.6,1.7,51.8
95,2012-05-01,20.4,2.3,50.5
95,2012-05-02,19.6,5.1,56.9
95,2012-05-03,16.4,3.8,67.6
95,2012-05-04,18.3,2.2,56.8
95,2012-05-05,17.5,2.9,45.6
95,2012-05-06,15.4,2.5,39.1
95,2012-05-07,16.2,1.7,44.8
95,2012-05-08,18.5,1.3,45.1
95,2012-05-09,18,1.8,50.6
95,2012-05-10,14.3,5.3,60.4
95,2012-05-11,13.8,2.4,64.5
95,2012-05-12,15.6,1.5,66.5
95,2012-05-13,17.6,1.4,64.5
95,2012-05-14,14.3,.8,91.3
95,2012-05-15,16.8,2.1,56.6
95,2012-05-16,15.4,2.3,60
95,2012-05-17,13.1,1.4,74
95,2012-05-18,16,1.5,61.6
95,2012-05-19,17.2,1.4,55.3
95,2012-05-20,19.8,1.6,54.4
95,2012-05-21,19.8,1.3,48.8
95,2012-05-22,20.1,1.2,55
95,2012-05-23,20.3,1.9,51.3
95,2012-05-24,17.5,1.4,63.6
95,2012-05-25,18.8,2.3,55.4
95,2012-05-26,17.5,1.9,51.3
95,2012-05-27,17.9,1.8,66.4
95,2012-05-28,20,1.6,66.3
95,2012-05-29,20.2,1.6,62.5
95,2012-05-30,18.6,1.4,65.4
95,2012-05-31,17.3,1.2,79.1
95,2012-06-01,19.1,1.3,63.1
95,2012-06-02,20.9,1.2,58.6
95,2012-06-03,20.8,1.5,62.1
95,2012-06-04,20.9,1.6,58
95,2012-06-05,21.6,2.6,59.5
95,2012-06-06,22.7,1.7,64
95,2012-06-07,22.1,1.4,68.8
95,2012-06-08,21.1,1.4,76.4
95,2012-06-09,22.3,1.6,73.4
95,2012-06-10,22.8,1.6,70.6
95,2012-06-11,22,2,69.8
95,2012-06-12,20.8,3,67.4
95,2012-06-13,20.9,3.4,60.5
95,2012-06-14,20.9,3.3,66.1
95,2012-06-15,20.9,2.2,65.8
95,2012-06-16,22.4,1.8,64.5
95,2012-06-17,22.8,2.3,59.1
95,2012-06-18,23,1.4,57
95,2012-06-19,23,3.3,59.6
95,2012-06-20,23.5,1.8,58.8
95,2012-06-21,24.2,1.9,60.1
95,2012-06-22,22.2,1.5,75.4
95,2012-06-23,23.3,1.5,70.3
95,2012-06-24,24.9,2.3,63.3
95,2012-06-25,23.1,4,56.9
95,2012-06-26,21.4,4.2,54
95,2012-06-27,21.7,3.6,57.5
95,2012-06-28,23.1,1.5,58.8
95,2012-06-29,24.8,1.3,66.5
95,2012-06-30,21.7,2.5,92
95,2012-07-01,21.9,2.4,86
95,2012-07-02,23,1.6,72.3
95,2012-07-03,22.8,1.8,80.4
95,2012-07-04,24.1,2.6,81.3
95,2012-07-05,22.8,1.5,89.4
95,2012-07-06,21.2,2.3,85.9
95,2012-07-07,23.5,1.7,70.3
95,2012-07-08,25,1.6,72.6
95,2012-07-09,24.9,1.2,78.3
95,2012-07-10,24.3,1.2,79.4
95,2012-07-11,22.6,2.3,90
95,2012-07-12,22.5,1.8,84.5
95,2012-07-13,22.5,2.5,87.9
95,2012-07-14,20,4.4,86.5
95,2012-07-15,18.6,4.4,88.6
95,2012-07-16,20.4,1.5,87
95,2012-07-17,23.7,1.1,85.8
95,2012-07-18,23.9,1.2,90.3
95,2012-07-19,22.5,4.2,92.3
95,2012-07-20,24.1,2.1,84.8
95,2012-07-21,25,1.3,79.1
95,2012-07-22,22.6,1.2,92.1
95,2012-07-23,25.9,2.4,85.5
95,2012-07-24,26.8,2.5,79
95,2012-07-25,26.1,1.5,79.3
95,2012-07-26,25.5,1.7,78.8
95,2012-07-27,26.3,2,76.3
95,2012-07-28,25.4,1.3,83.9
95,2012-07-29,27.2,2.1,77.6
95,2012-07-30,25.9,2.5,82
95,2012-07-31,27.2,1.7,79.9
95,2012-08-01,27,2,79.4
95,2012-08-02,27.3,4,70.6
95,2012-08-03,28.2,2,70.9
95,2012-08-04,27.5,1.4,74.9
95,2012-08-05,28.3,1.4,72.3
95,2012-08-06,28,3,70.5
95,2012-08-07,27.3,2.8,64.4
95,2012-08-08,25.8,1.1,71.5
95,2012-08-09,26.5,1.1,76.5
95,2012-08-10,25.4,1.4,83.8
95,2012-08-11,25.8,1,76.9
95,2012-08-12,23.9,1.1,90.9
95,2012-08-13,24.1,2.8,81.5
95,2012-08-14,24.7,1.2,74.9
95,2012-08-15,22.5,2.2,95.3
95,2012-08-16,23.8,1,87
95,2012-08-17,25.3,1.1,87.4
95,2012-08-18,25.5,1.3,91.9
95,2012-08-19,26.2,2.8,88.8
95,2012-08-20,24.6,2.5,92.5
95,2012-08-21,24.9,2,89.4
95,2012-08-22,21.2,1.1,89.3
95,2012-08-23,20.5,3.5,79.8
95,2012-08-24,21.1,3.6,80.1
95,2012-08-25,21.9,1.3,93.8
95,2012-08-26,24.7,1,90.1
95,2012-08-27,26,2.5,73.3
95,2012-08-28,25.6,5.7,73.9
95,2012-08-29,24.2,4.6,81
95,2012-08-30,20.2,2,92.9
95,2012-08-31,21.8,1.5,78
95,2012-09-01,22.1,1.6,76.6
95,2012-09-02,22.5,1.3,80.8
95,2012-09-03,23,.9,82.5
95,2012-09-04,21.9,1.3,86.6
95,2012-09-05,20.1,1.9,75.6
95,2012-09-06,17.7,.9,76
95,2012-09-07,19.5,1.4,74.5
95,2012-09-08,18.7,3.1,81.3
95,2012-09-09,18.7,1.2,81.6
95,2012-09-10,19.6,1.9,78
95,2012-09-11,18.7,1,75.1
95,2012-09-12,18.8,.9,87.6
95,2012-09-13,18,.7,96.9
95,2012-09-14,17.4,1.2,83
95,2012-09-15,18.5,2.3,73.1
95,2012-09-16,17.9,4.2,66.8
95,2012-09-17,16.5,5.3,89.4
95,2012-09-18,19,2.3,78.1
95,2012-09-19,18.1,1.6,78.5
95,2012-09-20,17.7,.9,76
95,2012-09-21,17.5,.9,82.1
95,2012-09-22,17.5,.9,81.1
95,2012-09-23,17.5,1.2,73.4
95,2012-09-24,17.4,.9,74.1
95,2012-09-25,18.4,.8,72.9
95,2012-09-26,17.9,.9,80.3
95,2012-09-27,17,1,76.8
95,2012-09-28,15.1,1.3,87.5
95,2012-09-29,13.5,2.1,72.8
95,2012-09-30,12.1,.9,83.9
95,2012-10-01,14.9,.9,76.1
95,2012-10-02,15.8,.8,77.5
95,2012-10-03,16.2,.8,75
95,2012-10-04,16.1,1.1,73
95,2012-10-05,15,1,78.1
95,2012-10-06,15.6,.9,73.3
95,2012-10-07,15.3,.8,75.5
95,2012-10-08,15.1,1,72.9
95,2012-10-09,14.1,.9,78.1
95,2012-10-10,13,1.5,79.9
95,2012-10-11,10,1,74.9
95,2012-10-12,11,.9,71.1
95,2012-10-13,12.4,.9,70.9
95,2012-10-14,13.2,2.1,55
95,2012-10-15,9.3,1.3,62.1
95,2012-10-16,13.2,.9,59.6
95,2012-10-17,10.8,2.6,62.9
95,2012-10-18,8.3,1.3,62.6
95,2012-10-19,10.7,1.3,66.3
95,2012-10-20,13.1,2,75.1
95,2012-10-21,13.9,1.1,80.4
95,2012-10-22,11.4,2.8,81.1
95,2012-10-23,8.3,2.1,52.4
95,2012-10-24,11.4,1.8,74.3
95,2012-10-25,12,.8,86.9
95,2012-10-26,12.3,.6,80.3
95,2012-10-27,11.6,1.2,94.8
95,2012-10-28,12.6,2.5,75
95,2012-10-29,9,1.2,76.1
95,2012-10-30,6.4,1.3,70.8
95,2012-10-31,4.6,1,65
95,2012-11-01,3.2,1.7,53.5
95,2012-11-02,2.5,.6,63.4
95,2012-11-03,4.8,.7,65.9
95,2012-11-04,9.1,1.4,68.1
95,2012-11-05,6.7,1,93.8
95,2012-11-06,5.5,1.1,91.4
