ÁöÁ¡,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),Æò±Õ Ç³¼Ó(m/s),Æò±Õ »ó´ë½Àµµ(%)
90,2015-10-13,17.1,2.9,34.6
90,2015-10-14,15.3,2,67.8
90,2015-10-15,14.4,1.3,83.1
90,2015-10-16,15,1.3,87
90,2015-10-17,16.5,1.9,68.4
90,2015-10-18,18.8,2.1,59.1
90,2015-10-19,16.2,1.7,79.8
90,2015-10-20,17.2,2.3,73.9
90,2015-10-21,14.5,2.1,89.9
90,2015-10-22,12.1,.9,87.5
90,2015-10-23,14.6,.9,85
90,2015-10-24,17.8,2.6,58.3
90,2015-10-25,13.1,2,65.3
90,2015-10-26,12.7,1.3,75.5
90,2015-10-27,14.1,2.3,46.8
90,2015-10-28,11.4,3.1,21.8
90,2015-10-29,9,2.3,28.5
90,2015-10-30,6.4,1.9,23.9
90,2015-10-31,5.2,1.4,37.5
90,2015-11-01,8.6,1.4,38.8
90,2015-11-02,12.1,1.5,31.4
90,2015-11-03,11.6,1.5,52
90,2015-11-04,11.7,1.2,52.4
90,2015-11-05,13.3,1.5,53.3
90,2015-11-06,11.2,4.2,77
90,2015-11-07,10.5,4.3,92
90,2015-11-08,10.3,3.8,91.9
90,2015-11-09,9.5,1.6,92.9
90,2015-11-10,9.8,2,90.4
90,2015-11-11,9.3,2.1,92.3
90,2015-11-12,10.4,1,93
90,2015-11-13,10.3,.7,92.9
90,2015-11-14,11.5,2.2,93
90,2015-11-15,13.2,1.3,71.4
90,2015-11-16,11.5,1.5,86.8
90,2015-11-17,10.9,1.5,87.1
90,2015-11-18,8.3,3.8,88.3
90,2015-11-19,7.5,1,90
90,2015-11-20,9.5,1.5,72.8
90,2015-11-21,8.6,1.6,73.4
90,2015-11-22,8,2.7,89.9
90,2015-11-23,5.6,2.8,92.4
90,2015-11-24,3.7,2.2,90
90,2015-11-25,2.3,1.1,85.1
90,2015-11-26,.2,3.3,41.9
90,2015-11-27,.2,2.5,31.8
90,2015-11-28,2.6,2.3,46.4
90,2015-11-29,2.9,1,71.5
90,2015-11-30,5.5,2.3,56.1
90,2015-12-01,3.9,1.5,64
90,2015-12-02,6.3,1.9,75.5
90,2015-12-03,1.3,3.8,38.9
90,2015-12-04,1.3,3.5,30.6
90,2015-12-05,5.4,2.7,30.3
90,2015-12-06,3.1,1.5,52.4
90,2015-12-07,4.7,1.3,71.1
90,2015-12-08,4.6,.9,81.8
90,2015-12-09,5.9,1.2,60
90,2015-12-10,7.4,1.7,80.3
90,2015-12-11,5.6,3.3,65.3
90,2015-12-12,2.9,1.4,65.3
90,2015-12-13,4.3,1.3,73.3
90,2015-12-14,5.5,.7,75.9
90,2015-12-15,6.4,2.8,51.5
90,2015-12-16,.8,3,27.6
90,2015-12-17,-2.7,1.2,30.3
90,2015-12-18,1,1.9,29.6
90,2015-12-19,1.3,1.6,45.8
90,2015-12-20,4.3,1.4,25.4
90,2015-12-21,4.7,1.3,49.4
90,2015-12-22,3.6,1.5,59
90,2015-12-23,4,.9,84.8
90,2015-12-24,3.9,1.7,46.9
90,2015-12-25,1.4,2,26
90,2015-12-26,3.6,2.8,38.5
90,2015-12-27,-3,1.9,39.9
90,2015-12-28,-2.5,2.1,
90,2015-12-29,-.1,1.3,
90,2015-12-30,2.4,1.1,54.1
90,2015-12-31,2,1.9,75.6
95,2015-01-01,-9.1,2.1,39.9
95,2015-01-02,-8.7,1.2,50.9
95,2015-01-03,-5.9,1.1,60.4
95,2015-01-04,-.3,.8,82.3
95,2015-01-05,-.3,.7,77
95,2015-01-06,-4.4,1.5,59.4
95,2015-01-07,-9.5,.7,56.5
95,2015-01-08,-9.8,.7,63.5
95,2015-01-09,-6.9,1,63.8
95,2015-01-10,-3.4,1.6,62.6
95,2015-01-11,-1.2,2,57
95,2015-01-12,-7,.7,58.5
95,2015-01-13,-6.1,.3,65.4
95,2015-01-14,-1.6,.5,56.3
95,2015-01-15,0,.7,70.3
95,2015-01-16,-1.6,2,77.4
95,2015-01-17,-6,1.4,50.5
95,2015-01-18,-4.7,1.4,74.8
95,2015-01-19,-2.4,1.8,70.9
95,2015-01-20,-6.6,.4,73.3
95,2015-01-21,-1.8,.5,75.5
95,2015-01-22,1,2.5,68.6
95,2015-01-23,-1.1,1.1,70.8
95,2015-01-24,.6,.9,70.6
95,2015-01-25,-.5,.6,87.9
95,2015-01-26,1.8,.9,87.4
95,2015-01-27,-4.1,1.4,65
95,2015-01-28,-6.1,1,67.6
95,2015-01-29,-4.9,.5,74.9
95,2015-01-30,-5.6,1.3,63.5
95,2015-01-31,-7.8,.6,64.5
95,2015-02-01,-6.5,.7,59.6
95,2015-02-02,-4.6,.5,62.3
95,2015-02-03,-3.4,.6,63
95,2015-02-04,-3.1,.6,64.3
95,2015-02-05,-3.2,.8,69
95,2015-02-06,-2.4,1.2,61.9
95,2015-02-07,-.8,1.3,67.3
95,2015-02-08,-10.7,2.5,27.3
95,2015-02-09,-7.8,1.8,50.6
95,2015-02-10,-.7,2.3,68
95,2015-02-11,.4,1.9,51
95,2015-02-12,-4.6,,37.9
95,2015-02-13,-4.4,1.4,46.4
95,2015-02-14,0,1.9,74.3
95,2015-02-15,5.3,2.2,66.6
95,2015-02-16,2.8,1.6,87.6
95,2015-02-17,1,1,89.9
95,2015-02-18,.2,1.1,83.5
95,2015-02-19,-.1,.6,78.1
95,2015-02-20,2.1,.8,66.8
95,2015-02-21,2.5,.6,89.1
95,2015-02-22,2.8,2.4,78.1
95,2015-02-23,0,1.9,57.6
95,2015-02-24,-.1,.9,67.6
95,2015-02-25,2.9,1.5,64
95,2015-02-26,0,3,56
95,2015-02-27,-3.2,1.8,42.6
95,2015-02-28,.1,.8,56.8
95,2015-03-01,1.1,2,56.6
95,2015-03-02,.6,1.4,53.4
95,2015-03-03,1,1.9,73.3
95,2015-03-04,-3.3,2.8,43.3
95,2015-03-05,-2.9,1,55.9
95,2015-03-06,-.6,.9,54
95,2015-03-07,.6,.8,55.4
95,2015-03-08,4.6,.8,52.8
95,2015-03-09,1,3,40
95,2015-03-10,-4.2,3.6,27.5
95,2015-03-11,-1,3,34.8
95,2015-03-12,.9,3.2,35.4
95,2015-03-13,2.7,1.8,45.8
95,2015-03-14,1.6,1.3,39.6
95,2015-03-15,2.6,1.4,47.4
95,2015-03-16,5.3,1.1,50.1
95,2015-03-17,6.6,.8,59.6
95,2015-03-18,8.4,5.3,57.8
95,2015-03-19,11,1.5,46.8
95,2015-03-20,10.8,1.4,37.6
95,2015-03-21,8.8,1.6,37.8
95,2015-03-22,5.2,2.3,37.5
95,2015-03-23,2.4,2.4,29.1
95,2015-03-24,2.8,1.3,36.8
95,2015-03-25,4.4,1.2,39
95,2015-03-26,6.6,1.7,40.9
95,2015-03-27,7.4,2,48.5
95,2015-03-28,7.5,1.8,37.6
95,2015-03-29,9.8,1.3,48.9
95,2015-03-30,10.6,1.4,52
95,2015-03-31,10.4,.7,75.3
95,2015-04-01,9.4,3.9,67.5
95,2015-04-02,12.6,1.6,73
95,2015-04-03,11.5,2.5,78.8
95,2015-04-04,9.9,5.5,52.8
95,2015-04-05,8.4,2.2,60.4
95,2015-04-06,8.4,1.7,60.8
95,2015-04-07,4.9,3.6,71.8
95,2015-04-08,5.8,1.3,55.1
95,2015-04-09,6.4,1.2,47.4
95,2015-04-10,8.8,1.2,47.9
95,2015-04-11,11.1,1.3,44.9
95,2015-04-12,10.8,3.1,50.3
95,2015-04-13,10.4,4.7,49.5
95,2015-04-14,5.7,1.9,87.3
95,2015-04-15,9.1,2,76.4
95,2015-04-16,8.5,2.1,69.4
95,2015-04-17,9,2.9,46.1
95,2015-04-18,12.8,1.2,42.8
95,2015-04-19,12.7,2.6,67.1
95,2015-04-20,10.4,3.7,73.4
95,2015-04-21,11.9,2.1,51
95,2015-04-22,11.8,1.5,48.9
95,2015-04-23,12.7,2,39.9
95,2015-04-24,14.1,1.9,37.9
95,2015-04-25,13.8,1.8,34.4
95,2015-04-26,16.2,2.2,42.1
95,2015-04-27,17,2,46.6
95,2015-04-28,17.4,1.1,38
95,2015-04-29,17.2,1.1,49.3
95,2015-04-30,19.9,1.2,56
95,2015-05-01,19.9,1.6,59.6
95,2015-05-02,19.7,1.3,63.6
95,2015-05-03,17.8,.9,89.1
95,2015-05-04,15.5,2.7,41.8
95,2015-05-05,12.6,2.3,41.5
95,2015-05-06,13.3,1.2,47.1
95,2015-05-07,14.4,1.7,42.1
95,2015-05-08,14,1.6,61.1
95,2015-05-09,16.5,1.9,50.6
95,2015-05-10,16.5,1.9,48.8
95,2015-05-11,16.9,1.6,62
95,2015-05-12,12.8,4.7,75
95,2015-05-13,17.6,4.5,53.3
95,2015-05-14,18.8,1.9,67
95,2015-05-15,18.4,1.4,69.8
95,2015-05-16,16.9,1.8,50.5
95,2015-05-17,16.3,1.6,49.4
95,2015-05-18,15.8,1.8,54.5
95,2015-05-19,15.2,2.8,83.3
95,2015-05-20,15.2,1.8,59.3
95,2015-05-21,17.9,2.4,52.8
95,2015-05-22,18.5,2.2,52.4
95,2015-05-23,18.6,1.6,48.6
95,2015-05-24,19.5,1.3,48.1
95,2015-05-25,20.4,1.4,51.4
95,2015-05-26,20.8,1.9,47.4
95,2015-05-27,20.9,1.3,39.9
95,2015-05-28,22.1,1.4,40.5
95,2015-05-29,22.1,1.4,42
95,2015-05-30,19.2,1.2,64.4
95,2015-05-31,20.6,1.4,56.8
95,2015-06-01,20.4,1.6,46.8
95,2015-06-02,21.5,1.8,49.6
95,2015-06-03,20.2,2.2,42.1
95,2015-06-04,21,1.4,38.5
95,2015-06-05,16.7,1,62.6
95,2015-06-06,20.2,1.4,56.1
95,2015-06-07,21.4,1.6,52.8
95,2015-06-08,20,1.3,61
95,2015-06-09,21.2,1.7,64.1
95,2015-06-10,23.9,1.4,55.1
95,2015-06-11,23.8,2,58
95,2015-06-12,22.7,2.2,61.5
95,2015-06-13,21.2,1.8,75.4
95,2015-06-14,21.9,1.8,71.1
95,2015-06-15,23.1,1.4,68.5
95,2015-06-16,23.1,1.5,72.1
95,2015-06-17,22.1,1.4,69.9
95,2015-06-18,22.1,4,61.6
95,2015-06-19,21.9,3.2,59.6
95,2015-06-20,17.4,1.4,87.8
95,2015-06-21,20.9,1,71
95,2015-06-22,23.2,1.4,66.3
95,2015-06-23,22.2,1.1,77.1
95,2015-06-24,22.4,1.1,78
95,2015-06-25,22.6,1.3,76.5
95,2015-06-26,19.4,4.1,79.9
95,2015-06-27,22.3,2.5,67
95,2015-06-28,23.5,1.4,68
95,2015-06-29,24,1.7,63.1
95,2015-06-30,22.5,1.7,70.1
95,2015-07-01,21.8,2.6,69.1
95,2015-07-02,20.3,2.2,71
95,2015-07-03,19.1,1.2,71
95,2015-07-04,21.3,1.2,62.1
95,2015-07-05,20.7,1.3,69
95,2015-07-06,22.6,1.4,61.3
95,2015-07-07,22.7,1.1,52.3
95,2015-07-08,21.7,2.6,62.6
95,2015-07-09,24.6,2.4,65.3
95,2015-07-10,25.9,1.2,65.9
95,2015-07-11,28.3,1.3,63.9
95,2015-07-12,24.1,1.8,92.1
95,2015-07-13,22.5,4.4,91.1
95,2015-07-14,25.6,2.4,74.9
95,2015-07-15,24.2,3.8,73.4
95,2015-07-16,21.1,5.9,61.4
95,2015-07-17,20.6,4.9,54.5
95,2015-07-18,21.8,1,66.5
95,2015-07-19,23.1,.9,82.8
95,2015-07-20,24.9,1.7,81.8
95,2015-07-21,24.2,1.4,85
95,2015-07-22,26.3,.8,84.4
95,2015-07-23,26.3,1.5,84.1
95,2015-07-24,22.9,1.4,91.8
95,2015-07-25,23.8,1.8,95.8
95,2015-07-26,24.3,1.4,93.1
95,2015-07-27,25.9,1.5,84.9
95,2015-07-28,26.5,1.6,80.8
95,2015-07-29,24.6,1.2,92.5
95,2015-07-30,27.8,2.6,81.1
95,2015-07-31,27.2,1.9,81.8
95,2015-08-01,24.5,1,92.4
95,2015-08-02,25.9,1.6,85.3
95,2015-08-03,26.8,2.9,82
95,2015-08-04,26.3,3,82.1
95,2015-08-05,25.8,2.1,82.6
95,2015-08-06,26.2,1.2,79
95,2015-08-07,27.3,1.3,80.9
95,2015-08-08,24.8,1.1,90.1
95,2015-08-09,25.2,1.3,82.6
95,2015-08-10,25.7,1.3,79.6
95,2015-08-11,25.4,1.2,76.3
95,2015-08-12,25.1,1.6,76.9
95,2015-08-13,23.3,1.3,81.3
95,2015-08-14,24.3,1,78.8
95,2015-08-15,25.5,1.4,77.5
95,2015-08-16,22.5,1.7,89.5
95,2015-08-17,24.1,2,72.6
95,2015-08-18,25.1,1.2,73.6
95,2015-08-19,24.3,.8,84.4
95,2015-08-20,23.1,1.1,89.1
95,2015-08-21,23.9,1.1,82
95,2015-08-22,24,1.3,76.6
95,2015-08-23,23.8,1.1,77.3
95,2015-08-24,23.8,3.3,74.6
95,2015-08-25,20.2,5.2,83.4
95,2015-08-26,20.7,2.2,75
95,2015-08-27,22,1.8,68.5
95,2015-08-28,21.1,1.2,71
95,2015-08-29,21.9,1.1,73.6
95,2015-08-30,22.1,1.1,75.6
95,2015-08-31,23.6,1.6,72.9
95,2015-09-01,,3.3,
95,2015-09-02,20.4,1,92.3
95,2015-09-03,21.5,1.1,83.3
95,2015-09-04,21.9,1.1,83.8
95,2015-09-05,20,1.4,90.5
95,2015-09-06,19.2,3.1,76.8
95,2015-09-07,18.9,1.6,71
95,2015-09-08,19.1,3.1,62.9
95,2015-09-09,19.1,3.4,63.6
95,2015-09-10,19.7,1,73.8
95,2015-09-11,18.6,1.1,86.8
95,2015-09-12,16.5,1,78.6
95,2015-09-13,17.3,1.3,63
95,2015-09-14,19.1,1.1,73.1
95,2015-09-15,19.3,1.3,63.3
95,2015-09-16,17.5,1.8,59.4
95,2015-09-17,17.7,3.4,56.8
95,2015-09-18,17.9,1.3,69.1
95,2015-09-19,18.5,.9,72
95,2015-09-20,18.9,1.1,76.5
95,2015-09-21,18.9,.9,71
95,2015-09-22,19.6,1.1,68.5
95,2015-09-23,19.8,.9,74
95,2015-09-24,20.9,1.6,66.6
95,2015-09-25,19.8,1,68.5
95,2015-09-26,18.2,.9,72.1
95,2015-09-27,17.1,.9,58.5
95,2015-09-28,16.5,.9,63.9
95,2015-09-29,18.5,2.8,49.6
95,2015-09-30,18,1.5,54.5
95,2015-10-01,13.8,1.6,85.1
95,2015-10-02,14.4,3,62.9
95,2015-10-03,16.8,2.7,54.6
95,2015-10-04,12.3,1.1,61.8
95,2015-10-05,14,.9,69.6
95,2015-10-06,15,.8,68.9
95,2015-10-07,15.9,.7,76.4
95,2015-10-08,17.6,1.2,66.3
95,2015-10-09,14.5,2.4,41
95,2015-10-10,10.3,1.6,87.8
95,2015-10-11,8.6,1.4,86.9
95,2015-10-12,8.6,1.3,72.1
95,2015-10-13,11.5,1.6,73.9
95,2015-10-14,12.5,.8,79.8
95,2015-10-15,14.3,.7,70.5
95,2015-10-16,14.8,.6,72.3
95,2015-10-17,14.5,.8,68.9
95,2015-10-18,13.9,.7,77.5
95,2015-10-19,14.8,.8,76.5
95,2015-10-20,16.3,.8,73.6
95,2015-10-21,14.8,.9,80.6
95,2015-10-22,13.9,2.7,71
95,2015-10-23,14.8,1,75.6
95,2015-10-24,14.6,1.7,70.6
95,2015-10-25,11.4,.7,63.9
95,2015-10-26,11.3,.9,78.3
95,2015-10-27,10.9,2.5,67.4
95,2015-10-28,6.5,1.7,55.1
95,2015-10-29,4.7,1.6,65.3
95,2015-10-30,2.3,1.3,58.4
95,2015-10-31,1.9,.7,59.8
95,2015-11-01,3.8,.7,56.4
95,2015-11-02,6.6,.9,65.9
95,2015-11-03,6.9,.6,76.5
95,2015-11-04,6.9,.7,74.3
95,2015-11-05,8.3,.7,76.3
95,2015-11-06,11.4,3.4,68
95,2015-11-07,8.7,5.6,87.1
95,2015-11-08,9.8,4.5,85.5
95,2015-11-09,10,2,88.1
95,2015-11-10,9.1,1,84.3
95,2015-11-11,9,1.3,74.3
95,2015-11-12,10.8,1.3,73.8
95,2015-11-13,9.6,2.6,85.4
