ÁöÁ¡,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),Æò±Õ Ç³¼Ó(m/s),Æò±Õ »ó´ë½Àµµ(%)
90,2016-08-30,19.6,1.8,76.3
90,2016-08-31,21.2,2.9,59
90,2016-09-01,22.8,2.4,72.1
90,2016-09-02,21.6,1.9,87
90,2016-09-03,20.7,.8,98.8
90,2016-09-04,21.8,1.8,96.1
90,2016-09-05,22.3,1,94
90,2016-09-06,23,1.2,89.5
90,2016-09-07,22.5,1.1,83.8
90,2016-09-08,21.4,1.7,90.4
90,2016-09-09,20.9,1.4,89.8
90,2016-09-10,21.8,1.7,92
90,2016-09-11,21.7,1.2,95
90,2016-09-12,20.4,1.6,92.6
90,2016-09-13,20.2,1.8,93.8
90,2016-09-14,21,1.2,91.3
90,2016-09-15,21.5,1.4,91.5
90,2016-09-16,22.1,.8,80
90,2016-09-17,20.4,1.2,86.8
90,2016-09-18,21.2,2.5,78.6
90,2016-09-19,19,2.7,75.5
90,2016-09-20,17.4,2.5,75.8
90,2016-09-21,17.9,1.8,79.6
90,2016-09-22,18.6,1.6,81.5
90,2016-09-23,18.2,1.6,81.3
90,2016-09-24,19.5,1.3,84
90,2016-09-25,21,1,78.4
90,2016-09-26,20,1.2,88.3
90,2016-09-27,19.4,.9,94.4
90,2016-09-28,18,2.2,91.4
90,2016-09-29,16.3,1,80.8
90,2016-09-30,18.1,1.2,84.8
90,2016-10-01,19,1.4,89.8
90,2016-10-02,17.9,.9,90.9
90,2016-10-03,18,1.5,91.9
90,2016-10-04,17.9,1.7,82.1
90,2016-10-05,17.6,1.8,91.9
90,2016-10-06,16.9,1.5,88.3
90,2016-10-07,17.7,1.7,87.9
90,2016-10-08,18.8,1.9,58.5
90,2016-10-09,12.1,2.2,58
90,2016-10-10,12.8,2,70.1
90,2016-10-11,16.8,1.7,56.4
90,2016-10-12,13.6,1.7,74.4
90,2016-10-13,14.2,1.5,63
90,2016-10-14,17.7,1.1,64.6
90,2016-10-15,18.3,1.3,69.1
90,2016-10-16,16.7,.9,82.9
90,2016-10-17,18.9,1.4,63
90,2016-10-18,16.8,1.6,85.1
90,2016-10-19,18.5,1.4,71
90,2016-10-20,16.3,2.5,76.4
90,2016-10-21,14,2.2,93.4
90,2016-10-22,15.1,2.1,87.1
90,2016-10-23,10.7,2.1,81.1
90,2016-10-24,12,1.8,75.1
90,2016-10-25,12.9,1.5,89.9
90,2016-10-26,15.4,1,70.5
90,2016-10-27,14.8,2.1,77
90,2016-10-28,14.4,2.3,77.1
90,2016-10-29,8.8,2.2,72
90,2016-10-30,8.4,1.6,52.5
90,2016-10-31,10.3,2.4,45.9
90,2016-11-01,5.1,2.2,51.8
90,2016-11-02,7,2.1,38.4
90,2016-11-03,10.2,1.8,47.4
90,2016-11-04,14.4,1.6,54.3
90,2016-11-05,16.5,2.8,58.6
90,2016-11-06,8.5,3.2,94.3
90,2016-11-07,11.3,1,89.9
90,2016-11-08,7.8,2.3,70.4
90,2016-11-09,3.6,1.7,57
90,2016-11-10,6.2,1.3,71
90,2016-11-11,10,1.9,53.5
90,2016-11-12,12.7,1.5,53.9
90,2016-11-13,12.4,1.2,83
90,2016-11-14,14.4,1.9,75.3
90,2016-11-15,9.6,2.3,50.8
90,2016-11-16,8.1,1.7,47.8
90,2016-11-17,8.3,1.2,64.9
90,2016-11-18,11,1,64.9
90,2016-11-19,14.4,1.5,62.5
90,2016-11-20,12.5,2.6,50.1
90,2016-11-21,9.4,1.4,62.5
90,2016-11-22,5.6,2.3,84.6
90,2016-11-23,2.4,2,64.8
90,2016-11-24,1.7,1.9,27.8
90,2016-11-25,2.4,1.4,33.5
90,2016-11-26,3.7,1.2,55.3
90,2016-11-27,6,2.3,55.1
90,2016-11-28,4,1.6,48
90,2016-11-29,4.4,1.7,53.4
90,2016-11-30,7.2,1.3,74.4
90,2016-12-01,6.9,4,30.4
90,2016-12-02,7.8,1.5,25.8
90,2016-12-03,8.2,1.4,49.4
90,2016-12-04,10.3,1.4,41
90,2016-12-05,9.4,3.1,53.3
90,2016-12-06,3.3,2.1,30.5
90,2016-12-07,4.6,2.3,46.9
90,2016-12-08,4.5,2.3,50
90,2016-12-09,4.4,1.8,53.1
90,2016-12-10,1.4,1.3,41.9
90,2016-12-11,1.9,1.5,45.8
90,2016-12-12,5.6,1.3,32.4
90,2016-12-13,6.6,3,67.9
90,2016-12-14,.9,2.7,90.1
90,2016-12-15,-.8,2,61.1
90,2016-12-16,-.5,1.8,34.6
90,2016-12-17,7.1,3.2,46.4
90,2016-12-18,8.8,1.8,48.9
90,2016-12-19,8.5,.9,69.9
90,2016-12-20,7,1.4,84.4
90,2016-12-21,7.4,1.6,89
90,2016-12-22,5.1,2.5,92.5
90,2016-12-23,2.7,1.5,59.1
90,2016-12-24,1.8,1.5,74.4
90,2016-12-25,3.7,1.2,75.8
90,2016-12-26,6.9,1.5,52.1
90,2016-12-27,-.1,1.4,91.5
90,2016-12-28,-1.3,1.6,64.5
90,2016-12-29,-1.1,2.2,41.9
90,2016-12-30,.5,1.3,40.3
90,2016-12-31,4.3,2,46.6
93,2016-10-01,18.6,.6,79.3
93,2016-10-02,17,.7,89
93,2016-10-03,20.5,.9,81.1
93,2016-10-04,18.3,1.5,72.4
93,2016-10-05,18,1.3,79.4
93,2016-10-06,17.6,.8,75.6
93,2016-10-07,18.3,.7,77.5
93,2016-10-08,16.4,1.6,69.8
93,2016-10-09,11.2,1.5,60.3
93,2016-10-10,11.1,.7,64.6
93,2016-10-11,12.1,.9,72.4
93,2016-10-12,12.6,.8,73.3
93,2016-10-13,12.5,.9,67.6
93,2016-10-14,13,.5,76
93,2016-10-15,14.7,.4,81.4
93,2016-10-16,14.3,.4,89
93,2016-10-17,15.1,.6,82.6
93,2016-10-18,14.9,.6,76.9
93,2016-10-19,15.4,.8,78.4
93,2016-10-20,15.8,1.6,72
93,2016-10-21,16.8,.8,67.9
93,2016-10-22,17.5,1.2,67.3
93,2016-10-23,12.2,2.4,64.1
93,2016-10-24,10.8,.6,72.1
93,2016-10-25,12,.4,89.4
93,2016-10-26,12.7,.3,86.4
93,2016-10-27,13.6,.7,75.4
93,2016-10-28,13.6,1.1,73
93,2016-10-29,10.1,1.5,59.3
93,2016-10-30,5,.8,60.4
93,2016-10-31,5.7,.7,67
93,2016-11-01,1.3,1.3,50.8
93,2016-11-02,3.2,1.3,59.8
93,2016-11-03,6.9,1.3,73
93,2016-11-04,9,.6,75.5
93,2016-11-05,13.3,1.4,77.9
93,2016-11-06,11.5,2,62.5
93,2016-11-07,11.9,.7,76
93,2016-11-08,6.3,1.9,64.1
93,2016-11-09,1.3,.6,68.4
93,2016-11-10,3.3,.6,79.9
93,2016-11-11,7.5,1.2,72.1
93,2016-11-12,8.6,1,72.8
93,2016-11-13,11.6,.5,83.6
93,2016-11-14,10.4,.2,93.8
93,2016-11-15,5.5,1.1,68.4
93,2016-11-16,3.1,.7,68
93,2016-11-17,5.1,.6,73.5
93,2016-11-18,4.8,.3,86.9
93,2016-11-19,12.6,1.5,69.4
93,2016-11-20,9.9,1.2,60.9
93,2016-11-21,5.5,.5,73.6
93,2016-11-22,5,1.8,56.8
93,2016-11-23,-.1,1,50.9
93,2016-11-24,-3.3,1.4,52
93,2016-11-25,-2.7,.7,61.3
93,2016-11-26,-1.6,.6,83
93,2016-11-27,1.6,.5,90.8
93,2016-11-28,-.2,.4,80.5
93,2016-11-29,-1.2,.5,71.5
93,2016-11-30,2.5,.2,80.9
93,2016-12-01,4.2,2,47.3
93,2016-12-02,-.9,.2,60.4
93,2016-12-03,.1,.1,74.4
93,2016-12-04,1,.1,82.6
93,2016-12-05,4.7,1.4,72.6
93,2016-12-06,-1.7,.9,53.3
93,2016-12-07,-1.7,.3,69.8
93,2016-12-08,.2,.5,82.3
93,2016-12-09,.9,1,73.6
93,2016-12-10,-3.2,.3,71.6
93,2016-12-11,-3.9,.2,69.3
93,2016-12-12,-2.7,.2,76.9
93,2016-12-13,1.3,.5,73
93,2016-12-14,1.2,.5,86.6
93,2016-12-15,-3.3,2.2,58.9
93,2016-12-16,-6.2,.8,59.6
93,2016-12-17,.3,.4,69.8
93,2016-12-18,1.2,.4,84.4
93,2016-12-19,3.1,.6,85.4
93,2016-12-20,1.6,.3,93
93,2016-12-21,3.9,.5,90.9
93,2016-12-22,5.6,1.4,87.6
93,2016-12-23,-.4,3,69.9
93,2016-12-24,-.7,.6,71.9
93,2016-12-25,1,.7,81.3
93,2016-12-26,1.5,.5,90.3
93,2016-12-27,-.4,1.2,72.9
93,2016-12-28,-4,1,70.4
93,2016-12-29,-3.4,1.8,50.8
93,2016-12-30,-4.7,.8,67.1
93,2016-12-31,-1.2,.7,79.3
95,2016-01-01,-2,1.1,79.4
95,2016-01-02,4.5,1.8,76.5
95,2016-01-03,2.8,.6,89.3
95,2016-01-04,1,2.1,50.6
95,2016-01-05,-4.7,1,48.3
95,2016-01-06,-4.5,.8,66
95,2016-01-07,-5.9,1.2,57.8
95,2016-01-08,-7,1,58.5
95,2016-01-09,-5,1.9,56.8
95,2016-01-10,-2.5,1.6,49.3
95,2016-01-11,-7.8,.6,53.5
95,2016-01-12,-8.6,.9,55.5
95,2016-01-13,-7,1.7,58.1
95,2016-01-14,-7.4,.8,53.5
95,2016-01-15,-5.4,.6,59
95,2016-01-16,-5.2,.5,77.6
95,2016-01-17,-2.5,.6,75.6
95,2016-01-18,-7.7,2.5,55.5
95,2016-01-19,-14.7,2.6,41
95,2016-01-20,-14.1,.6,55.4
95,2016-01-21,-10.5,.5,54.3
95,2016-01-22,-10.8,.5,53.9
95,2016-01-23,-12.4,2.2,34.4
95,2016-01-24,-15.4,1.7,43.6
95,2016-01-25,-13.1,.9,48.6
95,2016-01-26,-5.3,1.9,54.6
95,2016-01-27,-3.3,1.6,48.5
95,2016-01-28,-4.9,.6,58.6
95,2016-01-29,-.1,3.7,47.3
95,2016-01-30,-1,.9,62.3
95,2016-01-31,-4.8,1.1,42.4
95,2016-02-01,-8.8,.8,40.6
95,2016-02-02,-9.2,.7,44.8
95,2016-02-03,-6.7,.8,50.9
95,2016-02-04,-3.4,1.2,47
95,2016-02-05,-6,1.1,40.5
95,2016-02-06,-6.5,.7,45.4
95,2016-02-07,-6.8,1,43.4
95,2016-02-08,-1.7,2.1,62.9
95,2016-02-09,-1.5,1.8,46
95,2016-02-10,-1.9,.7,43
95,2016-02-11,3.1,.4,40.3
95,2016-02-12,5.8,.6,95.9
95,2016-02-13,8,1.5,94.4
95,2016-02-14,-2.2,3.1,80.9
95,2016-02-15,-6.7,2.2,46.1
95,2016-02-16,-4.4,1.8,67.3
95,2016-02-17,-3.1,1.7,59.1
95,2016-02-18,3.3,3.4,60.5
95,2016-02-19,1.4,1.6,57.4
95,2016-02-20,-.3,2.1,48
95,2016-02-21,-2.3,2,39.6
95,2016-02-22,-.7,1.2,45.4
95,2016-02-23,-.2,2.3,49.8
95,2016-02-24,-4,1.6,47.6
95,2016-02-25,-3,1.9,60.5
95,2016-02-26,-1,1.6,41.1
95,2016-02-27,1,1.1,46.3
95,2016-02-28,-1.5,1,76.5
95,2016-02-29,-5.1,2,46.3
95,2016-03-01,-4.7,1.9,51.6
95,2016-03-02,1.8,2.5,71.1
95,2016-03-03,5.5,1.7,67.1
95,2016-03-04,8.8,1.2,58.4
95,2016-03-05,8.1,1.4,90.8
95,2016-03-06,6.3,1.5,58.1
95,2016-03-07,4.9,1.1,57.1
95,2016-03-08,1.3,1.8,47.8
95,2016-03-09,-.5,1.7,45.4
95,2016-03-10,-2.1,1.8,40.9
95,2016-03-11,-2,1.3,43.5
95,2016-03-12,-.7,1.5,75.8
95,2016-03-13,1.6,1,86.8
95,2016-03-14,2.4,1,69.4
95,2016-03-15,3.8,1.3,48
95,2016-03-16,5.3,1.5,46.9
95,2016-03-17,6.5,1.1,46.1
95,2016-03-18,9.1,1.1,63.6
95,2016-03-19,8.2,1.2,61.5
95,2016-03-20,7.2,1.2,60.6
95,2016-03-21,7.8,1.6,55.6
95,2016-03-22,6.5,1.8,57
95,2016-03-23,5.9,2.3,47.9
95,2016-03-24,4,1.6,41
95,2016-03-25,3.5,1,53.8
95,2016-03-26,4.4,1.4,51.1
95,2016-03-27,5.2,1.9,46.8
95,2016-03-28,6.5,1.4,47.4
95,2016-03-29,9.7,3,52.8
95,2016-03-30,10.3,2.4,49
95,2016-03-31,10.9,1.3,32.3
95,2016-04-01,12.5,1.2,35.6
95,2016-04-02,12.8,1.8,48.9
95,2016-04-03,9.6,1.3,64
95,2016-04-04,10.8,1.6,37.9
95,2016-04-05,9.9,2.3,36.6
95,2016-04-06,13,1.1,39.6
95,2016-04-07,14.2,2.5,57.4
95,2016-04-08,10.2,2.5,66
95,2016-04-09,9.9,1.7,82.3
95,2016-04-10,11.1,3.6,58.6
95,2016-04-11,9.9,2.2,36.3
95,2016-04-12,11.3,1.6,46
95,2016-04-13,15,1.4,60.5
95,2016-04-14,13.8,2.2,54
95,2016-04-15,13.4,1.8,37.5
95,2016-04-16,12.3,1.7,65
95,2016-04-17,11,3.9,61.5
95,2016-04-18,10.3,2.9,58.3
95,2016-04-19,11.5,1.7,56.5
95,2016-04-20,13.6,1.9,54.5
95,2016-04-21,13.4,1.5,86.9
95,2016-04-22,13.7,2.7,83.5
95,2016-04-23,11.9,1.6,55.4
95,2016-04-24,12.9,1.3,48
95,2016-04-25,15.7,1.3,45
95,2016-04-26,16.3,4.2,44.9
95,2016-04-27,13,5.5,42
95,2016-04-28,14.7,2.5,41.6
95,2016-04-29,14.8,1.7,50.6
95,2016-04-30,14.8,2.3,51.9
95,2016-05-01,15.8,1.7,54.8
95,2016-05-02,19.4,1.6,63.6
95,2016-05-03,13,4.2,88.8
95,2016-05-04,13.8,4.6,47.3
95,2016-05-05,15.3,1.2,55.4
95,2016-05-06,15.1,2.2,89.8
95,2016-05-07,15.2,1.6,62.9
95,2016-05-08,17.3,1.3,55.9
95,2016-05-09,16.8,1.1,60
95,2016-05-10,13.4,3.2,85.4
95,2016-05-11,15.5,1.6,63.4
95,2016-05-12,16.6,2.4,61.5
95,2016-05-13,17.1,2.1,56.3
95,2016-05-14,18.6,1.5,50.6
95,2016-05-15,16.3,2.2,74.3
95,2016-05-16,15.5,3.2,52.1
95,2016-05-17,16.8,1.5,58.8
95,2016-05-18,19.1,1.1,50.9
95,2016-05-19,20.5,1.3,46.6
95,2016-05-20,20.9,1.3,40.8
95,2016-05-21,19.8,1.1,39.5
95,2016-05-22,21.2,1.2,46.1
95,2016-05-23,20.1,1.4,61.8
95,2016-05-24,16.6,2.8,83.9
95,2016-05-25,18.7,2.4,69.5
95,2016-05-26,17.9,1.6,83
95,2016-05-27,19.2,1.2,67.8
95,2016-05-28,21.2,1.4,60.5
95,2016-05-29,20.2,1.5,65.9
95,2016-05-30,20.8,1.6,57.8
95,2016-05-31,20.1,1.6,68.3
95,2016-06-01,21.2,2.7,47.5
95,2016-06-02,21.1,1.5,47.6
95,2016-06-03,20.5,1.6,54.5
95,2016-06-04,19.6,1.3,62.5
95,2016-06-05,22.8,2.1,54.4
95,2016-06-06,20.8,1.3,64.3
95,2016-06-07,21.5,1.5,70.9
95,2016-06-08,21.7,1.4,71
95,2016-06-09,22.8,1.3,60.4
95,2016-06-10,23.3,1.6,63.4
95,2016-06-11,22.5,1.7,77.9
95,2016-06-12,23.2,1.6,82.8
95,2016-06-13,23.3,1.9,65.5
95,2016-06-14,21.7,1.5,77.8
95,2016-06-15,19.4,1.7,88.6
95,2016-06-16,20.4,2.1,79.8
95,2016-06-17,22.3,2.1,69.5
95,2016-06-18,22.2,1.6,69.6
95,2016-06-19,21.5,1.4,73.3
95,2016-06-20,22.8,1.4,72.6
95,2016-06-21,23.8,1.3,67.5
95,2016-06-22,21.5,1.9,86
95,2016-06-23,22.3,1.2,80
95,2016-06-24,22,1.4,78.5
95,2016-06-25,21.1,2.3,63.5
95,2016-06-26,22.6,1.7,63.9
95,2016-06-27,22,1.1,70.3
95,2016-06-28,23.5,1.2,66.4
95,2016-06-29,24.7,1.7,65.4
95,2016-06-30,24.6,2.2,79.3
95,2016-07-01,22.6,2.1,90.1
95,2016-07-02,23.5,2.1,79.4
95,2016-07-03,23.3,1.5,79.1
95,2016-07-04,20.8,3.2,83.6
95,2016-07-05,18.1,3.9,92.3
95,2016-07-06,19.7,1.8,90.1
95,2016-07-07,22.1,1,80.5
95,2016-07-08,24.5,1.1,73.8
95,2016-07-09,25.4,1.2,75.1
95,2016-07-10,25.4,1.1,75.6
95,2016-07-11,26.4,1.1,73.5
95,2016-07-12,25.1,1.3,75.5
95,2016-07-13,24.5,1.2,77.9
95,2016-07-14,25.5,2.4,69.5
95,2016-07-15,24,1.4,69.6
95,2016-07-16,19.7,3.4,88.8
95,2016-07-17,20.3,1.5,93.9
95,2016-07-18,23.1,1.5,82.4
95,2016-07-19,24.4,1.2,75.3
95,2016-07-20,25.1,1.3,73.8
95,2016-07-21,25,1.5,79.5
95,2016-07-22,26.5,1.4,75.4
95,2016-07-23,24.7,1,89.8
95,2016-07-24,25.4,1.3,93.1
95,2016-07-25,26.6,1.1,87.1
95,2016-07-26,25.7,1.4,86
95,2016-07-27,25.4,1.7,89.9
95,2016-07-28,26.9,2.2,82.9
95,2016-07-29,24.8,1.1,92
95,2016-07-30,26.6,1.2,89.6
95,2016-07-31,26.1,1.1,89.3
95,2016-08-01,26.6,1,86.9
95,2016-08-02,25.7,1.2,86.1
95,2016-08-03,26.9,1.3,81.1
95,2016-08-04,27,1.5,77
95,2016-08-05,26.9,1,73.1
95,2016-08-06,28,1,79.4
95,2016-08-07,28.2,1.3,81.1
